product_id,name,variant,category,subcategory,sizes,material,price_uniform,price_all_sizes,price_by_size,color,color_description,photo_url,sku,embedding_model,embedding
5888667,Тренч — голубий,,верхній одяг,,122-128,,,,{},голубий,,https://cdn.sitniks.com/cmp-2065/products/2025-03-21/bbe65a/5b4427-1742588264878.jpeg,10984996-BLUE,hash://sha256-64d,"[0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035]"
5888667,Тренч — голубий,,верхній одяг,,134-140,,,,{},голубий,,https://cdn.sitniks.com/cmp-2065/products/2025-03-21/bbe65a/5b4427-1742588264878.jpeg,10984996-BLUE,hash://sha256-64d,"[0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035]"
5888667,Тренч — голубий,,верхній одяг,,146-152,,,,{},голубий,,https://cdn.sitniks.com/cmp-2065/products/2025-03-21/bbe65a/5b4427-1742588264878.jpeg,10984996-BLUE,hash://sha256-64d,"[0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035]"
5888667,Тренч — голубий,,верхній одяг,,158-164,,,,{},голубий,,https://cdn.sitniks.com/cmp-2065/products/2025-03-21/bbe65a/5b4427-1742588264878.jpeg,10984996-BLUE,hash://sha256-64d,"[0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035, 0.36535, 0.38544, 0.52794, 0.33946, 0.46226, 0.79538, 0.48604, 0.71035]"
5907679,Тренч — темно синій,,верхній одяг,,98-104,,,,{},темно синій,,https://cdn.sitniks.com/cmp-2065/products/2025-03-22/172c15/773bcb-1742659952569.jpeg,1091363-NAVY,hash://sha256-64d,"[0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599]"
5907679,Тренч — темно синій,,верхній одяг,,110-116,,,,{},темно синій,,https://cdn.sitniks.com/cmp-2065/products/2025-03-22/172c15/773bcb-1742659952569.jpeg,1091363-NAVY,hash://sha256-64d,"[0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599]"
5907679,Тренч — темно синій,,верхній одяг,,122-128,,,,{},темно синій,,https://cdn.sitniks.com/cmp-2065/products/2025-03-22/172c15/773bcb-1742659952569.jpeg,1091363-NAVY,hash://sha256-64d,"[0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599]"
5907679,Тренч — темно синій,,верхній одяг,,134-140,,,,{},темно синій,,https://cdn.sitniks.com/cmp-2065/products/2025-03-22/172c15/773bcb-1742659952569.jpeg,1091363-NAVY,hash://sha256-64d,"[0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599]"
5907679,Тренч — темно синій,,верхній одяг,,146-152,,,,{},темно синій,,https://cdn.sitniks.com/cmp-2065/products/2025-03-22/172c15/773bcb-1742659952569.jpeg,1091363-NAVY,hash://sha256-64d,"[0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599]"
5907679,Тренч — темно синій,,верхній одяг,,158-164,,,,{},темно синій,,https://cdn.sitniks.com/cmp-2065/products/2025-03-22/172c15/773bcb-1742659952569.jpeg,1091363-NAVY,hash://sha256-64d,"[0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599, 0.97787, 0.77065, 0.21868, 0.97826, 0.4215, 0.27491, 0.71293, 0.48599]"
